department,course_number_1,course_title,faculty,course_ei,credit_hours,qca,number,As,Bs,Cs,Ds,Fs,Textbox10
ECE,3254,Industrial Electronics,Broadwater,89040,3,3.21,122,41.8,43.4,12.3,2.5,0.0,3
ECE,5314,Pwr Sys Oper and Ctrl,Kekatos,89071,3,3.58,13,53.8,46.2,0.0,0.0,0.0,0
ECE,5424,Advanced Machine Learning,Wang,89114,3,3.80,11,90.9,9.1,0.0,0.0,0.0,0
ECE,6504,TS: Robotics,Tokekar,89247,3,3.71,15,66.7,33.3,0.0,0.0,0.0,0
ECE,2534,Microcontroller Interfacing,Plassmann,89261,4,2.19,35,28.6,17.1,28.6,5.7,20.0,10
ECE,5424,Advanced Machine Learning,Wang,89326,3,3.85,13,92.3,7.7,0.0,0.0,0.0,0
ECE,5984,SS:Networks & Protocols,Ransbottom,89356,3,3.50,28,50.0,46.4,3.6,0.0,0.0,0
ECE,5914,Autonomous Systems Seminar,Kurdila,89394,1,4.00,11,100.0,0.0,0.0,0.0,0.0,0
ECE,1574,Engr Problem Solving with C++,McPherson,89623,3,3.72,13,84.6,7.7,7.7,0.0,0.0,0

